date,product_name,category,region,store,quantity,price,discount,revenue,profit,promotion,holiday
2023-05-06,Mixer Grinder,Home Appliances,East,Store B,9,3446.75,0,31020.71,11709.31,0,0
2023-05-07,Laptop,Electronics,East,Store D,15,52773.2,10,712438.23,204150.69,1,0
2023-05-07,Smartphone,Electronics,East,Store B,10,26940.23,5,255932.23,68533.43,0,0
2023-05-07,Headphones,Electronics,East,Store B,14,2681.89,0,37546.41,16424.79,0,0
2023-05-07,Office Chair,Furniture,West,Store B,7,7222.17,0,50555.19,15095.7,0,0
2023-05-07,Study Table,Furniture,South,Store C,7,11850.57,10,74658.62,18074.42,1,0
2023-05-07,T-Shirt,Fashion,North,Store B,15,794.14,0,11912.14,4553.15,0,0
2023-05-07,Jeans,Fashion,West,Store A,17,1761.32,5,28445.31,5431.68,1,0
2023-05-07,Shoes,Fashion,East,Store E,18,2660.03,10,43092.49,8296.83,1,0
2023-05-07,Coffee Maker,Home Appliances,South,Store A,8,4384.5,5,33322.2,6534.15,0,0
2023-05-07,Mixer Grinder,Home Appliances,East,Store C,5,3503.03,20,14012.12,2188.7,0,0
2023-05-08,Laptop,Electronics,West,Store D,10,56836.35,0,568363.47,219954.21,0,0
2023-05-08,Smartphone,Electronics,South,Store D,5,24320.09,5,115520.41,37345.71,0,0
2023-05-08,Headphones,Electronics,East,Store C,7,2515.9,5,16730.75,4759.15,0,0
2023-05-08,Office Chair,Furniture,North,Store E,5,7582.51,5,36016.94,10065.5,0,0
2023-05-08,Study Table,Furniture,North,Store C,4,12600.6,0,50402.4,18836.52,0,0
2023-05-08,T-Shirt,Fashion,South,Store C,16,829.03,10,11938.09,3377.36,1,0
2023-05-08,Jeans,Fashion,East,Store A,13,1790.69,0,23278.97,8690.68,1,0
2023-05-08,Shoes,Fashion,West,Store D,9,2457.82,0,22120.42,8244.37,0,0
2023-05-08,Coffee Maker,Home Appliances,East,Store A,7,4750.81,5,31592.86,12132.93,0,0
2023-05-08,Mixer Grinder,Home Appliances,East,Store D,12,3761.23,0,45134.74,17839.4,0,0
2023-05-09,Laptop,Electronics,West,Store C,5,55406.77,20,221627.09,30976.94,0,0
2023-05-09,Smartphone,Electronics,East,Store A,13,26829.72,0,348786.37,102173.6,0,0
2023-05-09,Headphones,Electronics,South,Store C,12,2406.05,15,24541.7,5940.89,0,0
2023-05-09,Office Chair,Furniture,West,Store C,6,7876.18,5,44894.21,11241.88,0,0
2023-05-09,Study Table,Furniture,South,Store A,6,12289.72,0,73738.31,20975.97,0,0
2023-05-09,T-Shirt,Fashion,East,Store A,5,778.02,5,3695.58,1246.16,1,0
2023-05-09,Jeans,Fashion,West,Store B,6,1825.57,5,10405.73,2194.63,0,0
2023-05-09,Shoes,Fashion,East,Store B,15,2380.45,10,32136.03,4986.84,1,0
2023-05-09,Coffee Maker,Home Appliances,East,Store D,7,4464.69,15,26564.88,4301.22,0,0
2023-05-09,Mixer Grinder,Home Appliances,North,Store C,9,3692.5,20,26585.99,3661.26,0,0
2023-05-10,Laptop,Electronics,West,Store B,7,59280.29,5,394213.94,140425.81,0,0
2023-05-10,Smartphone,Electronics,South,Store C,6,26251.2,20,126005.76,10029.73,1,0
2023-05-10,Headphones,Electronics,East,Store E,11,2646.87,15,24748.23,4216.41,0,0
2023-05-10,Office Chair,Furniture,South,Store A,6,8083.93,10,43653.24,14688.67,1,0
2023-05-10,Study Table,Furniture,South,Store D,5,12460.9,0,62304.48,21907.1,0,0
2023-05-10,T-Shirt,Fashion,East,Store D,12,815.64,0,9787.66,3891.96,0,0
2023-05-10,Jeans,Fashion,South,Store C,18,1732.31,10,28063.44,6415.95,0,0
2023-05-10,Shoes,Fashion,South,Store D,16,2672.75,15,36349.33,9814.4,0,0
2023-05-10,Coffee Maker,Home Appliances,West,Store C,7,4565.52,15,27164.87,5178.95,0,0
2023-05-10,Mixer Grinder,Home Appliances,North,Store A,6,3765.9,10,20335.86,4812.34,0,0
2023-05-11,Laptop,Electronics,East,Store E,14,55932.68,5,743904.66,186058.02,1,0
2023-05-11,Smartphone,Electronics,South,Store B,7,25571.73,15,152151.78,35194.67,1,0
2023-05-11,Headphones,Electronics,East,Store D,8,2478.58,10,17845.76,3407.98,0,0
2023-05-11,Office Chair,Furniture,East,Store D,5,7988.15,5,37943.72,13002.98,0,0
2023-05-11,Study Table,Furniture,East,Store A,5,12135.33,5,57642.84,11315.24,0,0
2023-05-11,T-Shirt,Fashion,West,Store E,22,810.57,0,17832.6,6185.54,1,0
2023-05-11,Jeans,Fashion,South,Store C,14,1938.81,5,25786.24,10402.72,0,0
2023-05-11,Shoes,Fashion,East,Store A,12,2482.83,10,26814.62,3858.18,0,0
2023-05-11,Coffee Maker,Home Appliances,East,Store B,8,4566.66,5,34706.64,9650.68,0,0
2023-05-11,Mixer Grinder,Home Appliances,North,Store A,8,3673.34,5,27917.41,6663.12,0,0
2023-05-12,Laptop,Electronics,South,Store D,4,53049.7,0,212198.79,54844.47,0,0
2023-05-12,Smartphone,Electronics,South,Store D,14,24039.3,0,336550.23,109430.71,0,0
2023-05-12,Headphones,Electronics,East,Store B,14,2662.7,5,35413.9,12826.21,1,0
2023-05-12,Office Chair,Furniture,West,Store E,10,7884.72,15,67020.15,19445.04,1,0
2023-05-12,Study Table,Furniture,South,Store E,8,11921.45,10,85834.45,13006.45,0,0
2023-05-12,T-Shirt,Fashion,North,Store E,15,797.6,5,11365.76,2670.05,1,0
2023-05-12,Jeans,Fashion,West,Store E,17,1939.24,0,32967.02,9983.85,1,0
2023-05-12,Shoes,Fashion,South,Store C,11,2421.45,5,25304.1,6074.26,0,0
2023-05-12,Coffee Maker,Home Appliances,North,Store C,5,4722.55,0,23612.75,8471.99,0,0
2023-05-12,Mixer Grinder,Home Appliances,East,Store B,6,3760.83,10,20308.48,7112.0,0,0
2023-05-13,Laptop,Electronics,North,Store D,8,54988.21,0,439905.71,159776.74,0,0
2023-05-13,Smartphone,Electronics,West,Store B,12,25922.91,5,295521.2,94553.12,0,0
2023-05-13,Headphones,Electronics,West,Store A,12,2578.07,5,29389.97,6054.3,0,0
2023-05-13,Office Chair,Furniture,South,Store A,7,7218.29,10,45475.25,10624.59,1,0
2023-05-13,Study Table,Furniture,West,Store A,14,12851.93,5,170930.7,41934.08,1,0
2023-05-13,T-Shirt,Fashion,South,Store B,9,760.97,5,6506.28,2111.46,0,0
2023-05-13,Jeans,Fashion,East,Store B,13,1925.44,10,22527.62,7452.56,0,0
2023-05-13,Shoes,Fashion,East,Store E,19,2657.54,5,47968.52,16903.99,1,0
2023-05-13,Coffee Maker,Home Appliances,West,Store E,4,4816.84,5,18304.0,6359.78,0,0
2023-05-13,Mixer Grinder,Home Appliances,South,Store E,15,3729.86,20,44758.29,8309.71,0,0
2023-05-14,Laptop,Electronics,East,Store E,10,53594.08,5,509143.8,125598.71,0,0
2023-05-14,Smartphone,Electronics,South,Store C,13,24364.93,0,316744.08,85655.36,1,0
2023-05-14,Headphones,Electronics,East,Store D,12,2593.4,15,26452.64,3210.71,0,0
2023-05-14,Office Chair,Furniture,West,Store C,5,7451.87,5,35396.37,12887.46,0,0
2023-05-14,Study Table,Furniture,West,Store E,10,12051.67,5,114490.85,26070.41,0,0
2023-05-14,T-Shirt,Fashion,East,Store B,10,819.23,0,8192.33,2250.4,0,0
2023-05-14,Jeans,Fashion,North,Store E,12,1884.28,10,20350.26,6635.29,0,0
2023-05-14,Shoes,Fashion,North,Store C,18,2647.71,5,45275.78,15982.56,1,0
2023-05-14,Coffee Maker,Home Appliances,North,Store E,7,4499.84,5,29923.92,6837.24,0,0
2023-05-14,Mixer Grinder,Home Appliances,South,Store C,11,3596.34,10,35603.8,10118.69,1,0
2023-05-15,Laptop,Electronics,South,Store D,8,58654.57,5,445774.7,166871.51,0,0
2023-05-15,Smartphone,Electronics,West,Store B,7,25521.81,0,178652.7,64916.67,0,0
2023-05-15,Headphones,Electronics,South,Store D,12,2560.85,0,30730.17,12631.26,0,0
2023-05-15,Office Chair,Furniture,North,Store D,4,7879.02,20,25212.86,2682.9,0,0
2023-05-15,Study Table,Furniture,East,Store D,10,12450.64,5,118281.12,37166.3,0,0
2023-05-15,T-Shirt,Fashion,North,Store E,14,814.77,0,11406.8,3886.08,0,0
2023-05-15,Jeans,Fashion,East,Store D,7,1866.09,15,11103.25,1637.83,0,0
2023-05-15,Shoes,Fashion,West,Store A,13,2650.79,10,31014.21,9411.17,1,0
2023-05-15,Coffee Maker,Home Appliances,South,Store E,9,4594.92,0,41354.25,9784.86,0,0
2023-05-15,Mixer Grinder,Home Appliances,North,Store C,9,3760.85,10,30462.89,7199.05,0,0
2023-05-16,Laptop,Electronics,East,Store C,9,57331.42,0,515982.77,145009.06,1,0
2023-05-16,Smartphone,Electronics,South,Store A,8,25847.69,5,196442.41,42331.59,0,0
2023-05-16,Headphones,Electronics,East,Store C,13,2528.35,5,31225.11,6642.33,1,0
2023-05-16,Office Chair,Furniture,East,Store C,2,7693.04,10,13847.46,4460.53,0,0
2023-05-16,Study Table,Furniture,South,Store D,6,12750.39,5,72677.25,27522.5,1,0
2023-05-16,T-Shirt,Fashion,North,Store A,9,842.35,0,7581.15,2291.5,0,0
2023-05-16,Jeans,Fashion,South,Store B,9,1727.13,5,14766.98,3063.88,0,0
2023-05-16,Shoes,Fashion,North,Store B,5,2526.7,10,11370.16,3010.13,0,0
2023-05-16,Coffee Maker,Home Appliances,West,Store D,6,4560.73,10,24627.96,7762.72,0,0
2023-05-16,Mixer Grinder,Home Appliances,East,Store D,3,3580.03,0,10740.09,2803.0,0,0
2023-05-17,Laptop,Electronics,East,Store E,7,57044.65,15,339415.65,46434.43,0,0
2023-05-17,Smartphone,Electronics,South,Store A,7,24862.74,15,147933.31,34533.53,0,0
2023-05-17,Headphones,Electronics,West,Store B,5,2694.02,10,12123.1,3022.2,0,0
2023-05-17,Office Chair,Furniture,South,Store C,2,7200.65,5,13681.23,3070.31,0,0
2023-05-17,Study Table,Furniture,North,Store A,9,12141.56,0,109274.06,29874.16,0,0
2023-05-17,T-Shirt,Fashion,East,Store D,13,809.16,20,8415.31,677.62,1,0
2023-05-17,Jeans,Fashion,West,Store B,9,1727.56,5,14770.63,4713.08,0,0
2023-05-17,Shoes,Fashion,South,Store D,15,2511.69,10,33907.87,7970.0,1,0
2023-05-17,Coffee Maker,Home Appliances,East,Store A,5,4809.02,15,20438.34,6119.37,0,0
2023-05-17,Mixer Grinder,Home Appliances,North,Store D,6,3750.08,0,22500.47,8797.63,0,0
2023-05-18,Laptop,Electronics,South,Store E,11,52348.83,15,489461.55,67078.03,0,0
2023-05-18,Smartphone,Electronics,East,Store C,18,25643.52,0,461583.41,165912.16,0,0
2023-05-18,Headphones,Electronics,South,Store E,14,2558.83,20,28658.91,6850.17,1,0
2023-05-18,Office Chair,Furniture,South,Store D,5,7125.54,0,35627.7,9021.55,0,0
2023-05-18,Study Table,Furniture,East,Store C,17,12478.56,10,190922.01,56557.33,1,0
2023-05-18,T-Shirt,Fashion,West,Store D,11,861.83,5,9006.17,2975.25,1,0
2023-05-18,Jeans,Fashion,South,Store A,12,1926.84,10,20809.82,4552.65,0,0
2023-05-18,Shoes,Fashion,North,Store E,7,2467.93,0,17275.52,4453.6,0,0
2023-05-18,Coffee Maker,Home Appliances,South,Store A,7,4474.9,5,29758.06,9287.53,0,0
2023-05-18,Mixer Grinder,Home Appliances,East,Store B,5,3486.66,5,16561.65,4996.29,0,0
2023-05-19,Laptop,Electronics,North,Store C,5,52336.78,10,235515.52,46327.65,0,0
2023-05-19,Smartphone,Electronics,South,Store B,11,26762.79,5,279671.15,94951.45,1,0
2023-05-19,Headphones,Electronics,North,Store D,12,2504.19,10,27045.3,6758.85,0,0
2023-05-19,Office Chair,Furniture,North,Store C,9,7634.19,10,61836.97,17457.26,0,0
2023-05-19,Study Table,Furniture,West,Store B,5,12178.42,0,60892.1,16312.94,0,0
2023-05-19,T-Shirt,Fashion,East,Store D,13,791.25,0,10286.25,2655.74,0,0
2023-05-19,Jeans,Fashion,South,Store B,12,1744.48,10,18840.35,4330.93,1,0
2023-05-19,Shoes,Fashion,South,Store B,9,2604.51,0,23440.59,6160.57,0,0
2023-05-19,Coffee Maker,Home Appliances,North,Store C,8,4295.47,10,30927.42,4787.15,0,0
2023-05-19,Mixer Grinder,Home Appliances,South,Store D,7,3777.17,0,26440.16,9566.8,0,0
2023-05-20,Laptop,Electronics,North,Store A,11,57108.81,0,628196.93,205523.24,0,0
2023-05-20,Smartphone,Electronics,West,Store A,16,26905.56,10,387440.01,121073.83,0,0
2023-05-20,Headphones,Electronics,South,Store A,18,2587.14,0,46568.43,15303.33,1,0
2023-05-20,Office Chair,Furniture,South,Store B,8,7601.58,10,54731.37,17767.13,1,0
2023-05-20,Study Table,Furniture,North,Store A,2,12239.62,0,24479.24,6107.96,0,0
2023-05-20,T-Shirt,Fashion,East,Store A,12,806.81,10,8713.54,2626.32,0,0
2023-05-20,Jeans,Fashion,South,Store E,16,1864.06,20,23859.96,2214.97,0,0
2023-05-20,Shoes,Fashion,North,Store D,13,2626.84,0,34148.92,9429.03,0,0
2023-05-20,Coffee Maker,Home Appliances,South,Store D,5,4487.9,20,17951.62,1016.83,0,0
2023-05-20,Mixer Grinder,Home Appliances,East,Store A,8,3454.38,15,23489.76,3393.88,0,0
2023-05-21,Laptop,Electronics,North,Store B,9,57584.57,10,466435.0,109673.34,0,0
2023-05-21,Smartphone,Electronics,South,Store B,7,26801.09,10,168846.85,50385.96,0,0
2023-05-21,Headphones,Electronics,West,Store D,9,2440.92,10,19771.48,5035.54,0,0
2023-05-21,Office Chair,Furniture,North,Store E,7,7557.64,15,44967.97,7233.64,0,0
2023-05-21,Study Table,Furniture,West,Store A,9,11518.15,5,98480.22,33432.57,0,0
2023-05-21,T-Shirt,Fashion,West,Store C,12,803.24,10,8674.97,2702.95,0,0
2023-05-21,Jeans,Fashion,South,Store A,15,1735.35,15,22125.67,5524.0,0,0
2023-05-21,Shoes,Fashion,West,Store B,17,2553.58,10,39069.84,9270.39,0,0
2023-05-21,Coffee Maker,Home Appliances,West,Store A,16,4546.86,5,69112.31,13242.41,0,0
2023-05-21,Mixer Grinder,Home Appliances,South,Store E,6,3456.25,15,17626.87,4085.57,0,0
2023-05-22,Laptop,Electronics,East,Store C,16,52436.11,0,838977.78,273430.41,1,0
2023-05-22,Smartphone,Electronics,West,Store C,9,24545.64,20,176728.59,26485.58,1,0
2023-05-22,Headphones,Electronics,South,Store A,7,2597.63,10,16365.1,5242.13,0,0
2023-05-22,Office Chair,Furniture,South,Store A,7,7867.41,10,49564.69,10608.86,1,0
2023-05-22,Study Table,Furniture,East,Store C,5,12211.78,0,61058.9,15853.52,0,0
2023-05-22,T-Shirt,Fashion,East,Store A,13,806.7,20,8389.69,402.97,0,0
2023-05-22,Jeans,Fashion,West,Store A,9,1763.47,20,12697.01,2881.03,1,0
2023-05-22,Shoes,Fashion,West,Store D,15,2491.55,10,33635.96,6163.99,0,0
2023-05-22,Coffee Maker,Home Appliances,North,Store C,6,4733.81,10,25562.59,4878.29,1,0
2023-05-22,Mixer Grinder,Home Appliances,East,Store B,9,3616.64,10,29294.8,10051.14,0,0
2023-05-23,Laptop,Electronics,North,Store A,8,54342.06,0,434736.52,127034.74,0,0
2023-05-23,Smartphone,Electronics,West,Store D,7,26934.0,15,160257.29,34856.01,0,0
2023-05-23,Headphones,Electronics,North,Store D,6,2456.43,5,14001.64,4098.63,0,0
2023-05-23,Office Chair,Furniture,North,Store C,8,7606.63,0,60853.0,21867.77,1,0
2023-05-23,Study Table,Furniture,North,Store C,5,12348.94,0,61744.72,18018.91,0,0
2023-05-23,T-Shirt,Fashion,South,Store A,4,849.21,0,3396.83,1023.27,0,0
2023-05-23,Jeans,Fashion,North,Store E,19,1751.59,10,29952.13,8400.14,1,0
2023-05-23,Shoes,Fashion,West,Store B,8,2579.47,15,17540.41,4295.27,0,0
2023-05-23,Coffee Maker,Home Appliances,East,Store E,6,4438.04,0,26628.22,7849.96,1,0
2023-05-23,Mixer Grinder,Home Appliances,South,Store A,6,3363.47,5,19171.76,2847.16,0,0
2023-05-24,Laptop,Electronics,North,Store A,7,55534.33,5,369303.27,75404.45,0,0
2023-05-24,Smartphone,Electronics,West,Store D,4,26187.77,0,104751.09,41070.97,0,0
2023-05-24,Headphones,Electronics,South,Store B,10,2480.64,0,24806.42,8758.91,0,0
2023-05-24,Office Chair,Furniture,West,Store B,3,8058.05,0,24174.16,8803.97,0,0
2023-05-24,Study Table,Furniture,South,Store D,3,12365.89,0,37097.67,11482.74,0,0
2023-05-24,T-Shirt,Fashion,South,Store E,10,788.94,0,7889.38,1681.61,0,0
2023-05-24,Jeans,Fashion,East,Store A,16,1716.39,5,26089.18,6896.98,0,0
2023-05-24,Shoes,Fashion,West,Store A,15,2565.51,0,38482.63,15032.79,0,0
2023-05-24,Coffee Maker,Home Appliances,West,Store B,7,4749.03,0,33243.19,10034.68,0,0
2023-05-24,Mixer Grinder,Home Appliances,North,Store D,6,3546.84,5,20217.0,6176.16,0,0
2023-05-25,Laptop,Electronics,East,Store B,6,58322.08,10,314939.25,95975.63,0,0
2023-05-25,Smartphone,Electronics,East,Store A,15,24467.59,0,367013.9,93701.18,1,0
2023-05-25,Headphones,Electronics,South,Store C,14,2633.55,0,36869.73,13825.35,0,0
2023-05-25,Office Chair,Furniture,North,Store A,7,7228.39,15,43008.9,7693.97,0,0
2023-05-25,Study Table,Furniture,West,Store A,6,12759.16,5,72727.19,19554.91,0,0
2023-05-25,T-Shirt,Fashion,North,Store D,15,852.06,0,12780.9,5513.38,1,0
2023-05-25,Jeans,Fashion,North,Store E,7,1886.23,10,11883.22,3135.95,0,0
2023-05-25,Shoes,Fashion,West,Store B,14,2415.56,5,32126.99,10370.6,1,0
2023-05-25,Coffee Maker,Home Appliances,North,Store B,3,4431.63,0,13294.9,3805.19,0,0
2023-05-25,Mixer Grinder,Home Appliances,North,Store B,10,3544.41,0,35444.07,9974.04,1,0
2023-05-26,Laptop,Electronics,North,Store D,12,54597.43,10,589652.27,137577.78,0,0
2023-05-26,Smartphone,Electronics,West,Store B,10,25958.54,15,220647.62,60019.88,0,0
2023-05-26,Headphones,Electronics,West,Store D,11,2682.03,10,26552.1,9495.7,0,0
2023-05-26,Office Chair,Furniture,South,Store B,10,7694.89,0,76948.93,26013.76,0,0
2023-05-26,Study Table,Furniture,East,Store E,6,12142.92,15,61928.91,5927.37,0,0
2023-05-26,T-Shirt,Fashion,North,Store B,4,856.94,15,2913.61,422.27,0,0
2023-05-26,Jeans,Fashion,North,Store D,11,1717.25,5,17945.28,3251.77,1,0
2023-05-26,Shoes,Fashion,West,Store A,8,2644.78,5,20100.3,6853.42,0,0
2023-05-26,Coffee Maker,Home Appliances,South,Store A,10,4378.25,5,41593.41,9649.48,0,0
2023-05-26,Mixer Grinder,Home Appliances,North,Store C,6,3381.15,10,18258.21,3749.72,0,0
2023-05-27,Laptop,Electronics,South,Store E,13,52576.95,5,649325.27,98657.68,1,0
2023-05-27,Smartphone,Electronics,North,Store B,10,24660.86,10,221947.76,39795.43,1,0
2023-05-27,Headphones,Electronics,West,Store D,17,2537.83,10,38828.82,8705.46,0,0
2023-05-27,Office Chair,Furniture,South,Store A,7,7355.0,0,51485.02,19497.01,0,0
2023-05-27,Study Table,Furniture,North,Store A,10,12687.49,15,107843.68,28361.77,0,0
2023-05-27,T-Shirt,Fashion,West,Store A,15,813.41,0,12201.19,3103.2,1,0
2023-05-27,Jeans,Fashion,North,Store E,19,1846.19,10,31569.81,7166.7,0,0
2023-05-27,Shoes,Fashion,North,Store A,22,2639.49,0,58068.89,17798.66,1,0
2023-05-27,Coffee Maker,Home Appliances,West,Store D,8,4791.33,0,38330.65,15287.6,0,0
2023-05-27,Mixer Grinder,Home Appliances,North,Store B,7,3595.5,0,25168.48,6570.67,0,0
2023-05-28,Laptop,Electronics,South,Store C,11,57303.94,0,630343.31,165253.13,1,0
2023-05-28,Smartphone,Electronics,North,Store C,9,24996.38,5,213719.06,78661.32,0,0
2023-05-28,Headphones,Electronics,South,Store D,14,2510.71,0,35149.91,9956.22,0,0
2023-05-28,Office Chair,Furniture,West,Store E,9,7521.63,15,57540.49,13764.26,1,0
2023-05-28,Study Table,Furniture,East,Store D,5,11488.48,5,54570.26,12218.86,0,0
2023-05-28,T-Shirt,Fashion,West,Store C,13,775.12,0,10076.51,2943.72,0,0
2023-05-28,Jeans,Fashion,South,Store B,18,1757.12,15,26883.93,7217.07,1,0
2023-05-28,Shoes,Fashion,West,Store C,11,2508.24,0,27590.63,8709.93,0,0
2023-05-28,Coffee Maker,Home Appliances,West,Store E,10,4280.78,10,38527.04,8788.51,1,0
2023-05-28,Mixer Grinder,Home Appliances,West,Store C,12,3593.68,0,43124.18,16777.53,1,0
2023-05-29,Laptop,Electronics,East,Store E,13,56091.0,0,729183.06,191315.78,0,0
2023-05-29,Smartphone,Electronics,South,Store A,16,25485.21,5,387375.27,79753.17,1,0
2023-05-29,Headphones,Electronics,North,Store D,10,2426.37,15,20624.14,5526.76,0,0
2023-05-29,Office Chair,Furniture,West,Store E,7,7343.87,10,46266.37,14119.49,0,0
2023-05-29,Study Table,Furniture,South,Store D,6,12302.08,15,62740.59,7984.6,0,0
2023-05-29,T-Shirt,Fashion,East,Store B,13,759.17,0,9869.22,2927.03,1,0
2023-05-29,Jeans,Fashion,East,Store B,11,1853.45,0,20387.99,5123.66,0,0
2023-05-29,Shoes,Fashion,West,Store A,10,2470.25,0,24702.5,5721.13,0,0
2023-05-29,Coffee Maker,Home Appliances,North,Store C,9,4543.77,5,38849.26,10008.49,1,0
2023-05-29,Mixer Grinder,Home Appliances,East,Store A,8,3666.32,20,23464.45,3483.33,0,0
2023-05-30,Laptop,Electronics,West,Store C,10,59341.9,5,563748.08,228340.55,0,0
2023-05-30,Smartphone,Electronics,South,Store B,10,26177.26,10,235595.31,62657.79,0,0
2023-05-30,Headphones,Electronics,North,Store A,12,2472.12,20,23732.32,3979.39,1,0
2023-05-30,Office Chair,Furniture,North,Store A,9,7489.98,15,57298.34,6487.01,1,0
2023-05-30,Study Table,Furniture,West,Store C,5,11482.34,10,51670.54,13723.61,0,0
2023-05-30,T-Shirt,Fashion,East,Store E,14,830.1,10,10459.2,1807.82,0,0
2023-05-30,Jeans,Fashion,West,Store B,7,1832.04,0,12824.28,4742.31,0,0
2023-05-30,Shoes,Fashion,West,Store C,9,2390.06,0,21510.54,4168.19,0,0
2023-05-30,Coffee Maker,Home Appliances,East,Store E,11,4576.14,5,47820.71,10753.09,1,0
2023-05-30,Mixer Grinder,Home Appliances,North,Store D,10,3334.45,0,33344.49,9852.7,0,0
2023-05-31,Laptop,Electronics,East,Store E,12,53790.83,0,645490.0,246546.83,1,0
2023-05-31,Smartphone,Electronics,East,Store C,13,24860.25,10,290864.95,94176.36,0,0
2023-05-31,Headphones,Electronics,North,Store A,10,2485.86,0,24858.65,8978.97,0,0
2023-05-31,Office Chair,Furniture,North,Store A,6,7829.92,10,42281.59,12253.49,0,0
2023-05-31,Study Table,Furniture,North,Store B,8,12719.65,10,91581.51,27819.88,0,0
2023-05-31,T-Shirt,Fashion,East,Store B,17,764.01,0,12988.14,2908.34,1,0
2023-05-31,Jeans,Fashion,North,Store A,4,1909.99,10,6875.95,1370.6,0,0
2023-05-31,Shoes,Fashion,South,Store E,14,2668.08,5,35485.53,9519.34,0,0
2023-05-31,Coffee Maker,Home Appliances,East,Store A,7,4645.8,10,29268.56,7946.07,0,0
2023-05-31,Mixer Grinder,Home Appliances,West,Store E,13,3770.33,20,39211.44,10844.91,1,0
2023-06-01,Laptop,Electronics,East,Store B,9,55926.32,15,427836.34,69936.79,0,0
2023-06-01,Smartphone,Electronics,West,Store E,5,25650.15,5,121838.19,45338.22,0,0
2023-06-01,Headphones,Electronics,West,Store D,14,2407.42,5,32018.74,6049.87,0,0
2023-06-01,Office Chair,Furniture,West,Store B,2,7661.25,0,15322.5,4725.7,0,0
2023-06-01,Study Table,Furniture,West,Store C,11,12433.5,15,116253.2,29266.41,1,0
2023-06-01,T-Shirt,Fashion,North,Store A,23,830.47,20,15280.56,4140.69,1,0
2023-06-01,Jeans,Fashion,East,Store B,10,1800.91,20,14407.31,742.92,0,0
2023-06-01,Shoes,Fashion,West,Store C,5,2636.27,5,12522.3,3763.79,0,0
2023-06-01,Coffee Maker,Home Appliances,East,Store D,16,4637.17,0,74194.67,23420.21,1,0
2023-06-01,Mixer Grinder,Home Appliances,North,Store A,7,3361.43,15,20000.5,1681.27,0,0
2023-06-02,Laptop,Electronics,South,Store D,4,57725.65,15,196267.22,56468.35,0,0
2023-06-02,Smartphone,Electronics,East,Store C,9,23880.48,0,214924.32,73171.13,0,0
2023-06-02,Headphones,Electronics,West,Store A,7,2657.85,0,18604.94,5145.73,0,0
2023-06-02,Office Chair,Furniture,South,Store E,7,8013.89,15,47682.65,10438.19,0,0
2023-06-02,Study Table,Furniture,East,Store C,10,11781.01,10,106029.12,14511.73,0,0
2023-06-02,T-Shirt,Fashion,East,Store C,14,847.42,20,9491.05,2186.24,0,0
